user_id,age,occupation,gender
120091,30,executive/managerial,M
392787,32,college/grad student,M
370939,10,K-12 student,M
324760,29,other or not specified,F
642240,33,executive/managerial,M
369898,27,college/grad student,M
592691,23,sales/marketing,M
56213,18,K-12 student,M
49422,23,sales/marketing,M
604886,41,artist,F
193948,33,artist,M
113017,29,scientist,M
699654,29,retired,M
289149,29,scientist,M
453006,29,college/grad student,M
303318,28,scientist,M
592103,31,executive/managerial,M
652671,27,executive/managerial,M
643817,25,executive/managerial,M
183730,28,college/grad student,F
885392,28,executive/managerial,M
467622,30,self-employed,M
175008,33,executive/managerial,M
533420,33,college/grad student,M
690938,25,college/grad student,M
412742,25,scientist,M
789362,25,executive/managerial,M
662207,25,homemaker,M
80839,31,scientist,F
862616,18,K-12 student,F
208637,34,scientist,F
273762,39,executive/managerial,M
874470,31,sales/marketing,M
184975,34,college/grad student,F
724551,26,technician/engineer,M
666644,30,self-employed,M
72589,31,scientist,M
849139,31,sales/marketing,M
315650,37,academic/educator,F
22231,34,sales/marketing,M
802344,33,sales/marketing,M
75474,27,executive/managerial,M
669858,34,executive/managerial,M
751748,18,scientist,M
476749,26,academic/educator,F
416865,34,college/grad student,M
849220,34,academic/educator,M
474327,26,executive/managerial,M
66730,21,programmer,M
453757,27,college/grad student,M
872291,25,scientist,M
678242,30,executive/managerial,M
515016,26,academic/educator,F
640592,34,executive/managerial,M
135291,30,college/grad student,F
280111,28,self-employed,M
694676,18,K-12 student,M
70381,32,college/grad student,M
673814,29,self-employed,M
890118,21,K-12 student,M
183989,26,other or not specified,M
684309,29,executive/managerial,M
348133,19,sales/marketing,M
299281,25,scientist,M
144533,18,K-12 student,M
138160,22,K-12 student,M
453388,28,sales/marketing,M
608337,34,college/grad student,M
436163,27,other or not specified,M
95853,26,executive/managerial,M
227315,33,sales/marketing,M
442192,28,self-employed,F
535057,23,sales/marketing,M
35197,26,executive/managerial,M
699414,25,college/grad student,M
337256,25,executive/managerial,M
930464,32,executive/managerial,M
810067,51,scientist,M
879023,25,executive/managerial,M
456710,32,programmer,F
713015,34,college/grad student,M
913591,32,executive/managerial,M
355612,25,other or not specified,M
363048,29,other or not specified,M
496882,32,tradesman/craftsman,M
256717,21,sales/marketing,M
336494,33,college/grad student,F
226881,29,sales/marketing,M
415043,37,writer,F
697814,31,self-employed,M
488334,39,clerical/admin,F
203137,27,scientist,M
435438,27,scientist,M
730610,26,executive/managerial,M
453997,29,executive/managerial,M
4430,26,executive/managerial,F
2728,9,homemaker,F
592837,34,college/grad student,M
331200,28,technician/engineer,M
680262,19,sales/marketing,M
625104,18,K-12 student,M
335746,34,other or not specified,F
513254,34,college/grad student,M
54567,28,scientist,M
611439,31,scientist,M
562509,34,college/grad student,F
326492,19,college/grad student,M
387333,25,artist,M
142642,33,sales/marketing,M
626388,30,executive/managerial,M
386413,31,artist,M
27224,34,self-employed,F
788521,62,retired,M
851440,58,executive/managerial,M
41533,34,academic/educator,F
41350,27,scientist,M
5595,75,retired,F
500752,31,self-employed,M
199171,25,other or not specified,M
410381,29,executive/managerial,M
716772,25,sales/marketing,M
156521,31,college/grad student,M
14485,20,sales/marketing,M
887605,25,scientist,M
178976,27,self-employed,M
608401,30,sales/marketing,M
471887,25,self-employed,M
801109,27,executive/managerial,M
48618,29,college/grad student,M
817023,18,scientist,M
79665,30,executive/managerial,M
457052,31,scientist,M
513970,27,executive/managerial,M
684020,32,executive/managerial,F
862820,19,sales/marketing,F
380186,33,sales/marketing,M
425078,25,executive/managerial,M
142691,59,retired,F
639054,34,artist,M
405158,27,executive/managerial,M
428518,34,college/grad student,M
472609,27,college/grad student,M
448605,30,technician/engineer,M
609053,29,other or not specified,M
865465,28,college/grad student,M
373987,31,college/grad student,M
60355,26,scientist,M
936513,26,college/grad student,M
487927,28,college/grad student,M
137669,32,executive/managerial,M
584385,28,homemaker,M
581714,30,college/grad student,M
699948,34,K-12 student,F
808974,26,other or not specified,M
876972,28,college/grad student,M
549917,33,executive/managerial,M
390946,26,executive/managerial,M
288171,32,college/grad student,M
844740,21,K-12 student,F
408723,22,college/grad student,M
233914,25,scientist,M
116302,39,sales/marketing,M
821525,28,other or not specified,M
318926,34,college/grad student,F
745308,27,artist,F
658429,32,college/grad student,M
446587,34,executive/managerial,M
362324,18,K-12 student,M
696603,31,sales/marketing,M
67500,29,college/grad student,M
741646,31,K-12 student,M
714352,32,college/grad student,M
93041,18,K-12 student,M
389598,32,executive/managerial,M
694628,23,other or not specified,M
612736,33,academic/educator,M
469773,29,sales/marketing,F
628264,25,other or not specified,M
932079,27,college/grad student,M
513880,30,executive/managerial,M
911512,26,college/grad student,M
536469,32,college/grad student,M
675046,26,college/grad student,F
886108,29,sales/marketing,M
534589,31,scientist,M
329474,34,college/grad student,M
841283,33,academic/educator,F
546026,27,scientist,M
781214,29,scientist,M
509582,26,scientist,M
41811,32,college/grad student,M
591910,30,scientist,M
865346,26,self-employed,M
242457,28,other or not specified,M
895181,18,sales/marketing,M
913456,27,college/grad student,M
420176,38,executive/managerial,M
94054,25,other or not specified,M
90070,30,executive/managerial,M
211637,22,scientist,M
633834,33,scientist,M
573519,25,college/grad student,M
575822,33,executive/managerial,M
762065,32,scientist,M
875314,32,college/grad student,F
399940,30,academic/educator,F
132074,32,other or not specified,M
171870,30,college/grad student,M
520387,25,sales/marketing,F
904664,33,college/grad student,M
574007,29,scientist,M
570720,31,executive/managerial,M
708708,25,self-employed,F
795725,25,retired,F
15260,32,scientist,M
539948,25,sales/marketing,M
745153,20,college/grad student,M
53253,26,executive/managerial,M
575947,25,scientist,M
349298,32,college/grad student,M
20908,34,other or not specified,F
732847,32,scientist,F
125840,34,college/grad student,M
466847,25,sales/marketing,M
720361,33,college/grad student,F
525496,33,other or not specified,M
234763,34,other or not specified,M
8530,33,sales/marketing,F
449429,51,lawyer,M
792761,32,technician/engineer,M
728647,34,other or not specified,F
78761,34,college/grad student,M
207961,29,clerical/admin,F
414778,41,executive/managerial,M
748926,26,self-employed,M
863957,31,other or not specified,M
372725,27,artist,M
94838,25,college/grad student,M
267864,34,scientist,M
521070,26,executive/managerial,M
213819,31,college/grad student,M
459675,30,executive/managerial,M
445844,30,scientist,M
826878,55,executive/managerial,M
246948,18,other or not specified,M
284469,21,K-12 student,M
589947,34,college/grad student,M
924898,34,sales/marketing,M
912962,28,scientist,M
406356,36,scientist,M
115369,31,sales/marketing,M
328141,27,self-employed,M
602556,27,executive/managerial,M
58591,26,college/grad student,M
828675,30,sales/marketing,M
153948,80,retired,F
754969,34,sales/marketing,M
732114,29,college/grad student,M
595320,25,executive/managerial,M
807690,25,college/grad student,M
168893,60,executive/managerial,M
373480,33,executive/managerial,M
312283,31,college/grad student,M
925783,29,sales/marketing,F
842560,27,scientist,M
607539,31,college/grad student,M
577040,29,other or not specified,M
188185,26,homemaker,M
113764,27,college/grad student,M
660144,29,college/grad student,M
348605,14,sales/marketing,M
751371,27,other or not specified,M
17021,34,self-employed,M
821118,34,other or not specified,M
309896,27,scientist,M
816973,27,college/grad student,M
374733,31,self-employed,M
271751,28,sales/marketing,M
411004,32,executive/managerial,M
6535,34,executive/managerial,M
655956,12,sales/marketing,M
244432,25,college/grad student,M
53640,44,sales/marketing,M
169073,27,executive/managerial,M
873233,39,executive/managerial,M
174439,32,scientist,M
184194,26,college/grad student,M
19742,28,college/grad student,M
168371,27,clerical/admin,M
383283,34,sales/marketing,M
499297,30,executive/managerial,M
547446,25,artist,M
182859,28,college/grad student,M
492874,17,college/grad student,M
463881,25,college/grad student,M
198085,26,sales/marketing,M
758349,31,other or not specified,F
335265,29,sales/marketing,M
71733,39,academic/educator,F
105323,28,executive/managerial,M
700697,30,sales/marketing,M
846666,34,college/grad student,M
316760,27,artist,M
359643,25,other or not specified,M
486718,25,college/grad student,M
179811,77,retired,F
730713,27,scientist,M
381195,31,sales/marketing,F
500523,33,other or not specified,M
639895,34,other or not specified,M
338434,33,executive/managerial,M
874966,28,college/grad student,M
537721,30,K-12 student,M
50022,29,self-employed,F
545878,27,sales/marketing,M
703734,29,sales/marketing,M
754080,27,self-employed,F
148311,33,artist,F
746757,26,scientist,M
648201,37,executive/managerial,M
770418,27,scientist,M
381036,21,other or not specified,F
856793,33,sales/marketing,M
452976,34,college/grad student,M
320404,27,homemaker,M
862548,18,sales/marketing,M
768829,25,sales/marketing,M
853781,27,clerical/admin,M
21367,33,executive/managerial,M
211163,25,sales/marketing,M
670246,32,scientist,M
22867,26,scientist,M
95015,26,college/grad student,M
920119,28,K-12 student,M
59314,32,executive/managerial,M
102272,26,other or not specified,F
855154,51,other or not specified,F
455175,33,college/grad student,M
340146,31,sales/marketing,M
280855,34,self-employed,M
401514,31,executive/managerial,M
606740,32,scientist,M
483804,30,college/grad student,F
360287,23,college/grad student,M
938945,27,college/grad student,M
636382,33,other or not specified,M
866637,27,college/grad student,M
702866,29,academic/educator,F
78894,25,college/grad student,M
515319,34,academic/educator,F
189232,39,self-employed,F
579061,32,executive/managerial,M
595614,29,sales/marketing,M
928413,27,college/grad student,M
328205,25,sales/marketing,M
539211,25,self-employed,F
578572,27,self-employed,F
419679,28,academic/educator,M
223840,25,executive/managerial,M
223729,31,sales/marketing,M
911242,29,college/grad student,M
496056,31,executive/managerial,M
690707,33,scientist,M
65033,27,clerical/admin,M
449104,31,clerical/admin,M
79701,28,executive/managerial,M
414415,21,sales/marketing,M
39262,34,college/grad student,M
784421,18,sales/marketing,M
231475,32,executive/managerial,M
62380,24,sales/marketing,M
150529,26,sales/marketing,M
737574,23,artist,M
679465,25,sales/marketing,F
259951,27,sales/marketing,M
3319,34,executive/managerial,M
238996,26,homemaker,M
30628,26,self-employed,F
368555,28,college/grad student,F
594727,21,other or not specified,M
521559,34,college/grad student,M
177958,31,college/grad student,F
777150,30,executive/managerial,M
752634,33,executive/managerial,M
74912,32,homemaker,F
869588,34,scientist,M
870906,33,executive/managerial,M
617551,26,self-employed,M
522818,34,self-employed,F
285472,28,clerical/admin,M
386551,32,other or not specified,M
400523,33,college/grad student,M
595033,44,executive/managerial,M
58467,25,other or not specified,M
925203,28,college/grad student,M
137843,30,self-employed,M
715781,33,other or not specified,M
365666,33,executive/managerial,M
17167,27,executive/managerial,M
83737,18,college/grad student,M
510671,18,homemaker,M
574202,26,college/grad student,F
634013,28,executive/managerial,M
301063,28,executive/managerial,M
634042,32,sales/marketing,M
929060,33,sales/marketing,F
507333,32,college/grad student,M
731280,30,scientist,M
490752,61,executive/managerial,M
422197,31,college/grad student,M
587564,28,scientist,M
64447,34,scientist,M
286154,34,sales/marketing,M
848338,25,executive/managerial,M
898501,27,college/grad student,F
860088,30,college/grad student,M
239262,32,sales/marketing,M
612069,34,college/grad student,M
824445,25,sales/marketing,M
414524,34,college/grad student,M
691940,31,self-employed,F
632765,57,academic/educator,F
865866,25,scientist,M
92626,27,executive/managerial,M
534631,33,college/grad student,M
880540,29,self-employed,M
868589,27,college/grad student,M
126897,23,scientist,F
329099,26,college/grad student,M
400692,29,scientist,F
94761,23,sales/marketing,M
340004,30,executive/managerial,M
186751,34,scientist,M
849579,30,customer service,M
314745,27,sales/marketing,F
180113,28,college/grad student,M
485670,31,college/grad student,M
120261,29,college/grad student,M
647802,33,sales/marketing,M
116147,33,college/grad student,M
444933,26,sales/marketing,F
75340,27,executive/managerial,M
651363,18,K-12 student,M
792631,30,sales/marketing,M
862702,29,sales/marketing,M
366715,34,tradesman/craftsman,M
245226,32,sales/marketing,F
579332,89,retired,F
165400,27,scientist,F
349566,33,college/grad student,F
587652,21,sales/marketing,M
500268,30,college/grad student,F
679865,32,college/grad student,M
543,27,scientist,M
652191,28,self-employed,M
387858,24,sales/marketing,M
597554,32,executive/managerial,F
505643,49,other or not specified,F
